grid_latitude,grid_longitude,weathercode,temperature_2m_mean,temperature_2m_max,temperature_2m_min,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,shortwave_radiation_sum,Number of Sites Reporting,aqi_lag_1,aqi_lag_2,aqi_lag_3,aqi_lag_7,aqi_roll_mean_3,aqi_roll_mean_7,aqi_roll_std_7,aqi_diff_1,aqi_diff_7,month,weekday,season,month_sin,month_cos,weekday_sin,weekday_cos,temp_range,wind_dir_sin,wind_dir_cos,AQI
42.448944,-76.498665,53,20.6,23.0,17.9,51018.11,5009.37,1.5,1.5,0.0,3.0,4.24,11.4,10.99,1.0,22.0,21.0,36.0,50.0,26.333333333333332,34.857142857142854,10.558228567150342,1.0,-28.0,8,3,2,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,5.100000000000001,0.8090169943749475,-0.587785252292473,22.0
42.448944,-76.498665,65,23.1,26.5,20.9,50872.81,2025.38,30.0,30.0,0.0,8.0,7.79,21.3,10.02,1.0,22.0,22.0,21.0,40.0,21.666666666666668,30.857142857142858,9.063269671749602,0.0,-18.0,8,4,2,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,5.600000000000001,0.8746197071393959,-0.484809620246337,28.0
42.448944,-76.498665,3,21.3,25.6,15.9,50726.09,43778.48,0.0,0.0,0.0,0.0,5.2,11.0,23.04,1.0,28.0,22.0,22.0,33.0,24.0,29.142857142857142,8.132825901422954,6.0,-5.0,8,5,2,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,9.700000000000001,-0.9975640502598242,-0.06975647374412558,29.0
42.448944,-76.498665,3,18.5,23.4,13.8,50578.11,25200.0,0.0,0.0,0.0,0.0,3.88,6.9,17.07,1.0,29.0,28.0,22.0,42.0,26.333333333333332,28.571428571428573,7.955231881328992,1.0,-13.0,8,6,2,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,9.599999999999998,-0.22495105434386498,-0.9743700647852352,25.0
42.448944,-76.498665,3,18.1,22.1,14.4,50428.98,41242.81,0.0,0.0,0.0,0.0,4.9,8.2,20.94,1.0,25.0,29.0,28.0,36.0,27.333333333333332,26.142857142857142,5.336308693862203,-4.0,-11.0,8,0,2,-0.8660254037844384,-0.5000000000000004,0.0,1.0,7.700000000000001,-0.8191520442889918,0.573576436351046,21.0
42.448944,-76.498665,3,19.8,25.8,14.9,50278.84,43200.0,0.0,0.0,0.0,0.0,4.88,6.8,22.29,1.0,21.0,25.0,29.0,21.0,25.0,24.0,3.366501646120512,-4.0,0.0,8,1,2,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,10.9,-0.7071067811865477,0.7071067811865474,22.0
42.448944,-76.498665,1,20.2,27.7,13.2,50127.8,45758.85,0.0,0.0,0.0,0.0,4.11,6.1,23.27,1.0,22.0,21.0,25.0,22.0,22.666666666666668,24.142857142857142,3.236694374850561,1.0,0.0,8,2,2,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,14.5,-0.5000000000000004,0.8660254037844384,38.0
42.448944,-76.498665,0,21.4,29.2,14.4,49976.01,44549.02,0.0,0.0,0.0,0.0,3.58,4.5,25.24,1.0,38.0,22.0,21.0,22.0,27.0,26.428571428571427,5.968169536721162,16.0,16.0,8,3,2,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,14.799999999999999,-0.01745240643728356,0.9998476951563913,41.0
42.448944,-76.498665,1,22.7,30.4,14.5,49823.57,44251.44,0.0,0.0,0.0,0.0,3.98,7.9,25.14,1.0,41.0,38.0,22.0,28.0,33.666666666666664,29.142857142857142,7.690439333539802,3.0,13.0,8,4,2,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,15.899999999999999,0.777145961456971,-0.6293203910498373,41.0
42.448944,-76.498665,65,22.4,24.4,20.7,49670.6,14108.79,11.6,11.6,0.0,2.0,4.92,12.3,12.19,1.0,41.0,41.0,38.0,29.0,40.0,31.0,8.850612031567781,0.0,12.0,8,5,2,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,3.6999999999999993,0.6427876096865395,-0.7660444431189779,34.0
42.448944,-76.498665,51,23.4,27.9,21.0,49517.23,18863.54,1.2,1.2,0.0,3.0,4.27,10.3,14.66,1.0,34.0,41.0,41.0,25.0,38.666666666666664,31.714285714285715,8.86405260427913,-7.0,9.0,8,6,2,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,6.899999999999999,0.5877852522924732,-0.8090169943749473,30.0
42.448944,-76.498665,51,18.5,21.4,14.5,49363.56,3600.0,0.4,0.4,0.0,1.0,5.88,11.6,3.49,1.0,30.0,34.0,41.0,21.0,35.0,32.42857142857143,8.42332362861478,-4.0,9.0,8,0,2,-0.8660254037844384,-0.5000000000000004,0.0,1.0,6.899999999999999,-0.6427876096865396,0.7660444431189778,21.0
42.448944,-76.498665,3,15.1,17.7,12.6,49209.34,36000.0,0.0,0.0,0.0,0.0,6.51,11.2,18.24,1.0,21.0,30.0,34.0,22.0,28.333333333333332,32.42857142857143,8.42332362861478,-9.0,-1.0,8,1,2,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,5.1,-0.7313537016191703,0.6819983600624987,21.0
42.448944,-76.498665,1,17.2,22.8,11.3,48896.1,44093.96,0.0,0.0,0.0,0.0,5.1,7.9,23.41,1.0,21.0,21.0,30.0,38.0,24.0,32.285714285714285,8.63547500554704,0.0,-17.0,8,3,2,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,11.5,-0.6156614753256582,0.7880107536067221,34.0
42.448944,-76.498665,1,18.4,25.8,11.2,48737.26,43802.31,0.0,0.0,0.0,0.0,3.24,4.0,23.82,1.0,34.0,21.0,21.0,41.0,25.333333333333332,31.714285714285715,8.320943169983455,13.0,-7.0,8,4,2,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,14.600000000000001,0.9205048534524404,0.3907311284892737,42.0
42.448944,-76.498665,1,20.1,28.1,12.6,48577.11,43511.9,0.0,0.0,0.0,0.0,2.72,3.4,24.34,1.0,42.0,34.0,21.0,41.0,32.333333333333336,31.857142857142858,8.5132949247744,8.0,1.0,8,5,2,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,15.500000000000002,0.9271838545667874,-0.37460659341591207,48.0
42.448944,-76.498665,2,21.2,28.5,15.1,48415.76,43222.69,0.0,0.0,0.0,0.0,3.01,3.6,23.69,1.0,48.0,42.0,34.0,34.0,41.333333333333336,32.857142857142854,10.040394604273427,6.0,14.0,8,6,2,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,13.4,0.17364817766693033,0.984807753012208,58.0
42.448944,-76.498665,1,21.3,29.0,14.2,48253.36,43252.64,0.0,0.0,0.0,0.0,3.38,4.3,23.55,1.0,58.0,48.0,42.0,30.0,49.333333333333336,36.285714285714285,13.864995320521915,10.0,28.0,8,0,2,-0.8660254037844384,-0.5000000000000004,0.0,1.0,14.8,0.39073112848927377,0.9205048534524404,51.0
42.448944,-76.498665,45,23.3,31.5,15.0,48090.0,43282.64,0.0,0.0,0.0,0.0,2.98,6.9,23.36,1.0,51.0,58.0,48.0,21.0,52.333333333333336,39.285714285714285,14.534032311719098,-7.0,30.0,8,1,2,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,16.5,0.5591929034707469,-0.8290375725550416,46.0
42.448944,-76.498665,3,24.7,28.5,20.4,47925.82,28800.0,0.0,0.0,0.0,0.0,3.89,7.5,18.25,1.0,46.0,51.0,58.0,21.0,51.666666666666664,42.857142857142854,12.17139503684179,-5.0,25.0,8,2,2,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,8.100000000000001,-0.6427876096865396,0.7660444431189778,40.0
42.448944,-76.498665,3,20.6,23.3,17.9,47760.93,15689.73,0.0,0.0,0.0,0.0,3.11,4.6,13.37,1.0,40.0,46.0,51.0,34.0,45.666666666666664,45.57142857142857,7.828519290754434,-6.0,6.0,8,3,2,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,5.400000000000002,-0.7313537016191703,0.6819983600624987,23.0
42.448944,-76.498665,55,20.9,22.6,19.8,47595.43,14651.1,1.1,1.1,0.0,1.0,4.88,12.0,11.55,1.0,23.0,40.0,46.0,42.0,36.333333333333336,44.0,10.999999999999995,-17.0,-19.0,8,4,2,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,2.8000000000000007,0.6018150231520482,-0.7986355100472929,25.0
42.448944,-76.498665,65,22.0,24.6,20.4,47429.46,12868.04,36.4,36.4,0.0,1.0,3.72,12.6,13.18,1.0,25.0,23.0,40.0,48.0,29.333333333333332,41.57142857142857,13.17645808322735,2.0,-23.0,8,5,2,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,4.200000000000003,0.6691306063588585,-0.743144825477394,25.0
42.448944,-76.498665,45,22.1,28.5,18.1,47263.09,38530.3,0.0,0.0,0.0,0.0,5.26,12.0,22.23,1.0,25.0,25.0,23.0,58.0,24.333333333333332,38.285714285714285,14.138768047632773,0.0,-33.0,9,6,3,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,10.399999999999999,-0.9455185755993168,-0.32556815445715664,36.0
42.448944,-76.498665,3,15.9,18.8,11.0,47096.46,43200.0,0.0,0.0,0.0,0.0,6.3,9.8,20.89,1.0,36.0,25.0,25.0,51.0,28.666666666666668,35.142857142857146,11.156889820921858,11.0,-15.0,9,0,3,-1.0,-1.8369701987210297e-16,0.0,1.0,7.800000000000001,-0.6946583704589976,0.7193398003386509,29.0
42.448944,-76.498665,1,14.4,21.6,7.0,46929.66,43200.0,0.0,0.0,0.0,0.0,2.48,4.1,23.08,1.0,29.0,36.0,25.0,46.0,30.0,32.0,8.793937305515227,-7.0,-17.0,9,1,3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,14.600000000000001,0.48480962024633706,0.8746197071393957,32.0
42.448944,-76.498665,0,16.7,25.4,9.1,46762.8,42881.37,0.0,0.0,0.0,0.0,2.7,3.6,22.28,1.0,32.0,29.0,36.0,40.0,32.333333333333336,30.0,6.324555320336674,3.0,-8.0,9,2,3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,16.299999999999997,0.8191520442889917,-0.5735764363510462,37.0
42.448944,-76.498665,0,18.2,26.3,11.3,46595.98,41231.1,0.0,0.0,0.0,0.0,4.08,6.0,22.4,1.0,37.0,32.0,29.0,23.0,32.666666666666664,29.571428571428573,5.593363414414727,5.0,14.0,9,3,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,15.0,0.7313537016191706,-0.6819983600624984,46.0
42.448944,-76.498665,3,19.4,27.0,12.6,46429.3,41333.57,0.0,0.0,0.0,0.0,4.59,8.7,22.02,1.0,46.0,37.0,32.0,25.0,38.333333333333336,32.857142857142854,7.515064236331557,9.0,21.0,9,4,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,14.4,0.6560590289905073,-0.754709580222772,43.0
42.448944,-76.498665,61,16.9,19.9,13.0,46262.86,4094.28,2.6,2.6,0.0,4.0,5.66,11.2,8.41,1.0,43.0,46.0,37.0,25.0,42.0,35.42857142857143,7.4578178858863895,-3.0,18.0,9,5,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,6.899999999999999,-0.9205048534524405,0.3907311284892735,31.0
42.448944,-76.498665,1,13.7,19.4,7.6,46096.76,41916.36,0.0,0.0,0.0,0.0,7.22,11.6,22.15,1.0,31.0,43.0,46.0,36.0,40.0,36.285714285714285,6.31702160078318,-12.0,-5.0,9,6,3,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,11.799999999999999,-0.9743700647852351,-0.22495105434386525,34.0
42.448944,-76.498665,65,16.1,21.5,10.6,45930.74,25200.0,14.8,14.8,0.0,3.0,4.12,7.5,14.07,1.0,34.0,31.0,43.0,29.0,36.0,36.0,6.3770421565696145,3.0,5.0,9,0,3,-1.0,-1.8369701987210297e-16,0.0,1.0,10.9,-0.017452406437283637,-0.9998476951563913,30.0
42.448944,-76.498665,3,17.1,22.0,11.9,45763.73,33469.52,0.0,0.0,0.0,0.0,3.3,4.4,19.69,1.0,30.0,34.0,31.0,32.0,31.666666666666668,36.142857142857146,6.2029179001652,-4.0,-2.0,9,1,3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,10.1,-0.37460659341591235,0.9271838545667873,37.0
42.448944,-76.498665,2,17.0,26.2,8.9,45595.74,39782.54,0.0,0.0,0.0,0.0,2.62,3.9,21.06,1.0,37.0,30.0,34.0,37.0,33.666666666666664,36.857142857142854,5.9281411203560745,7.0,0.0,9,2,3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,17.299999999999997,0.9510565162951536,-0.30901699437494734,47.0
42.448944,-76.498665,0,20.0,28.4,13.3,45426.88,39600.0,0.0,0.0,0.0,0.0,2.94,4.2,20.1,1.0,47.0,37.0,30.0,46.0,38.0,38.285714285714285,7.064330251677184,10.0,1.0,9,3,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,15.099999999999998,0.8660254037844387,-0.49999999999999983,58.0
42.448944,-76.498665,0,20.4,27.4,14.8,45257.27,39600.0,0.0,0.0,0.0,0.0,2.7,3.2,19.46,1.0,58.0,47.0,37.0,43.0,47.333333333333336,40.0,10.066445913694315,11.0,15.0,9,4,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,12.599999999999998,0.9781476007338056,0.20791169081775945,71.0
42.448944,-76.498665,2,20.7,29.0,13.6,45087.0,39600.0,0.0,0.0,0.0,0.0,1.43,3.2,19.45,1.0,71.0,58.0,47.0,31.0,58.666666666666664,44.0,15.534906930308056,13.0,40.0,9,5,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,15.4,0.9743700647852352,0.22495105434386492,50.0
42.448944,-76.498665,1,21.2,28.8,15.2,44916.19,39600.0,0.0,0.0,0.0,0.0,2.6,3.0,19.15,1.0,50.0,71.0,58.0,34.0,59.666666666666664,46.714285714285715,14.511079510891967,-21.0,16.0,9,6,3,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,13.600000000000001,0.9902680687415704,0.13917310096006547,44.0
42.448944,-76.498665,1,20.7,28.5,14.7,44744.93,39600.0,0.0,0.0,0.0,0.0,2.53,3.4,19.83,1.0,44.0,50.0,71.0,30.0,55.0,48.142857142857146,13.508374827350279,-6.0,14.0,9,0,3,-1.0,-1.8369701987210297e-16,0.0,1.0,13.8,0.9702957262759965,-0.24192189559966779,44.0
42.448944,-76.498665,3,18.8,27.4,12.0,44573.34,39600.0,0.0,0.0,0.0,0.0,2.57,3.1,19.44,1.0,44.0,44.0,50.0,37.0,46.0,50.142857142857146,11.216484467493553,0.0,7.0,9,1,3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,15.399999999999999,0.9781476007338057,-0.20791169081775934,44.0
42.448944,-76.498665,3,18.2,23.4,13.5,44401.5,12572.67,0.0,0.0,0.0,0.0,1.57,2.9,14.48,1.0,44.0,44.0,44.0,47.0,44.0,51.142857142857146,10.106574946185157,0.0,-3.0,9,2,3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,9.899999999999999,0.9902680687415704,0.13917310096006547,35.0
42.448944,-76.498665,3,19.3,26.6,12.7,44229.53,36000.0,0.0,0.0,0.0,0.0,3.62,5.0,18.1,1.0,35.0,44.0,44.0,58.0,41.0,49.42857142857143,11.80193688704166,-9.0,-23.0,9,3,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,13.900000000000002,-0.5150380749100545,0.8571673007021121,40.0
42.448944,-76.498665,45,20.0,28.6,13.9,44057.52,36000.0,0.0,0.0,0.0,0.0,2.79,4.2,18.69,1.0,40.0,35.0,44.0,71.0,39.666666666666664,46.857142857142854,11.58200574783389,5.0,-31.0,9,4,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,14.700000000000001,0.9998476951563913,-0.017452406437283477,42.0
42.448944,-76.498665,3,20.8,27.8,15.6,43885.59,36000.0,0.0,0.0,0.0,0.0,3.8,7.6,17.97,1.0,42.0,40.0,35.0,50.0,39.0,42.714285714285715,4.57217255850671,2.0,-8.0,9,5,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,12.200000000000001,0.7193398003386511,-0.6946583704589974,46.0
42.448944,-76.498665,3,19.9,25.7,15.2,43713.8,39600.0,0.0,0.0,0.0,0.0,3.2,5.5,15.59,1.0,46.0,42.0,40.0,44.0,42.666666666666664,42.142857142857146,3.670993118515798,4.0,2.0,9,6,3,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,10.5,0.6560590289905073,-0.754709580222772,39.0
42.448944,-76.498665,3,19.2,22.6,17.4,43030.37,10800.0,0.0,0.0,0.0,0.0,3.47,11.1,5.83,1.0,39.0,46.0,42.0,44.0,42.333333333333336,41.42857142857143,3.7352886036263366,-7.0,-5.0,9,3,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,5.200000000000003,0.6819983600624985,0.7313537016191705,31.0
42.448944,-76.498665,3,19.0,24.4,14.3,42860.93,28800.0,0.0,0.0,0.0,0.0,2.32,3.9,16.21,1.0,31.0,39.0,46.0,44.0,38.666666666666664,39.57142857142857,5.191568255583347,-8.0,-13.0,9,4,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,10.099999999999998,0.9396926207859083,0.3420201433256688,29.0
42.448944,-76.498665,3,19.6,23.2,17.4,42692.26,17748.42,0.0,0.0,0.0,0.0,3.01,8.6,10.86,1.0,29.0,31.0,39.0,35.0,33.0,37.42857142857143,6.078847008469668,-2.0,-6.0,9,5,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,5.800000000000001,0.981627183447664,-0.1908089953765448,22.0
42.448944,-76.498665,55,18.4,19.9,17.0,42524.08,0.0,1.1,1.1,0.0,1.0,2.64,8.2,6.99,1.0,22.0,29.0,31.0,40.0,27.333333333333332,35.57142857142857,8.462803768199239,-7.0,-18.0,9,6,3,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,2.8999999999999986,0.8829475928589269,-0.4694715627858909,19.0
42.448944,-76.498665,45,18.9,23.5,15.9,42355.27,12361.34,0.0,0.0,0.0,0.0,1.28,3.2,11.6,1.0,19.0,22.0,29.0,42.0,23.333333333333332,32.57142857142857,10.179344164485604,-3.0,-23.0,9,0,3,-1.0,-1.8369701987210297e-16,0.0,1.0,7.6,0.49999999999999994,0.8660254037844387,24.0
42.448944,-76.498665,2,17.8,22.4,13.6,42185.82,36785.25,0.0,0.0,0.0,0.0,4.25,8.5,16.88,1.0,24.0,19.0,22.0,46.0,21.666666666666668,30.0,9.660917830792929,5.0,-22.0,10,1,3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,8.799999999999999,0.7986355100472927,-0.6018150231520484,29.0
42.448944,-76.498665,3,15.2,16.9,11.5,42015.85,0.0,0.0,0.0,0.0,0.0,2.97,9.5,1.48,1.0,29.0,24.0,19.0,39.0,24.0,27.571428571428573,6.629659188252461,5.0,-10.0,10,2,3,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,5.399999999999999,0.8090169943749475,-0.587785252292473,23.0
42.448944,-76.498665,45,14.4,22.7,8.8,41845.48,35371.23,0.0,0.0,0.0,0.0,2.44,3.4,15.36,1.0,23.0,29.0,24.0,31.0,25.333333333333332,25.285714285714285,4.423960733486208,-6.0,-8.0,10,3,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,13.899999999999999,0.8746197071393959,-0.484809620246337,36.0
42.448944,-76.498665,51,16.9,25.7,9.9,41674.82,36000.0,0.4,0.4,0.0,1.0,3.96,8.6,16.11,1.0,36.0,23.0,29.0,29.0,29.333333333333332,26.0,5.71547606649402,13.0,7.0,10,4,3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,15.799999999999999,0.766044443118978,0.6427876096865394,43.0
42.448944,-76.498665,51,14.7,20.3,8.9,41503.99,36000.0,0.4,0.4,0.0,1.0,4.14,5.7,16.64,1.0,43.0,36.0,23.0,22.0,34.0,28.0,8.64098759787711,7.0,21.0,10,5,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,11.4,-0.6156614753256582,0.7880107536067221,34.0
42.448944,-76.498665,3,15.2,24.5,6.0,41333.1,38768.97,0.0,0.0,0.0,0.0,5.62,16.2,16.12,1.0,34.0,43.0,36.0,19.0,37.666666666666664,29.714285714285715,8.44026630137312,-9.0,15.0,10,6,3,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,18.5,0.4694715627858907,-0.882947592858927,40.0
42.448944,-76.498665,3,14.4,17.3,9.3,41162.26,21177.26,0.0,0.0,0.0,0.0,4.62,9.8,9.66,1.0,40.0,34.0,43.0,24.0,39.0,32.714285714285715,7.696628822938963,6.0,16.0,10,0,3,-0.8660254037844386,0.5000000000000001,0.0,1.0,8.0,-0.945518575599317,0.3255681544571563,27.0
42.448944,-76.498665,3,11.7,17.7,5.8,40991.58,38248.63,0.0,0.0,0.0,0.0,5.19,9.5,13.5,1.0,27.0,40.0,34.0,29.0,33.666666666666664,33.142857142857146,7.19788328673947,-13.0,-2.0,10,1,3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,11.899999999999999,-0.9998476951563913,0.01745240643728313,32.0
42.448944,-76.498665,53,10.5,16.3,4.8,40821.19,24163.97,0.7,0.7,0.0,1.0,5.57,9.9,11.65,1.0,32.0,27.0,40.0,23.0,33.0,33.57142857142857,6.996597812678713,5.0,9.0,10,2,3,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,11.5,-0.9659258262890684,0.2588190451025203,33.0
42.448944,-76.498665,3,8.1,10.4,4.7,40651.2,7200.0,0.0,0.0,0.0,0.0,5.08,8.8,5.57,1.0,33.0,32.0,27.0,36.0,30.666666666666668,35.0,5.291502622129149,1.0,-3.0,10,3,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,5.7,-0.8386705679454243,0.5446390350150266,18.0
42.448944,-76.498665,1,11.3,20.6,3.1,40481.74,32730.1,0.0,0.0,0.0,0.0,4.08,6.8,14.1,1.0,18.0,33.0,32.0,43.0,27.666666666666668,32.42857142857143,8.263517065131156,-15.0,-25.0,10,4,3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,17.5,0.12186934340514755,-0.992546151641322,38.0
42.448944,-76.498665,3,14.6,18.0,5.2,40312.92,38273.05,0.0,0.0,0.0,0.0,6.16,15.1,15.53,1.0,38.0,18.0,33.0,34.0,29.666666666666668,31.714285714285715,7.36465173909091,20.0,4.0,10,5,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,12.8,-0.898794046299167,0.4383711467890774,35.0
42.448944,-76.498665,63,7.9,9.1,4.7,40144.87,0.0,16.9,16.9,0.0,6.0,2.2,7.2,1.59,1.0,35.0,38.0,18.0,40.0,30.333333333333332,31.857142857142858,7.425823667638269,-3.0,-5.0,10,6,3,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,4.3999999999999995,-0.12186934340514723,0.9925461516413221,25.0
42.448944,-76.498665,55,7.3,8.8,4.4,39977.71,0.0,3.8,3.8,0.0,7.0,6.67,13.7,1.84,1.0,25.0,35.0,38.0,27.0,32.666666666666664,29.714285714285715,6.824326235712065,-10.0,-2.0,10,0,3,-0.8660254037844386,0.5000000000000001,0.0,1.0,4.4,-0.8386705679454243,0.5446390350150266,19.0
42.448944,-76.498665,3,6.6,10.2,4.0,39811.57,13939.4,0.0,0.0,0.0,0.0,5.69,9.6,8.9,1.0,19.0,25.0,35.0,32.0,26.333333333333332,28.571428571428573,7.934253648099507,-6.0,-13.0,10,1,3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,6.199999999999999,-0.9335804264972017,0.3583679495453004,24.0
42.448944,-76.498665,3,6.7,9.6,3.5,39646.57,0.0,0.0,0.0,0.0,0.0,5.11,11.3,5.31,1.0,24.0,19.0,25.0,33.0,22.666666666666668,27.428571428571427,7.934253648099504,5.0,-9.0,10,2,3,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,6.1,-0.8480480961564262,0.5299192642332047,28.0
42.448944,-76.498665,3,7.4,13.9,2.9,39482.86,31161.65,0.0,0.0,0.0,0.0,4.18,6.3,13.75,1.0,28.0,24.0,19.0,18.0,23.666666666666668,26.714285714285715,7.565586245499719,4.0,10.0,10,3,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,11.0,-0.6018150231520483,0.7986355100472928,27.0
42.448944,-76.498665,3,8.7,17.6,2.6,39320.55,32631.89,0.0,0.0,0.0,0.0,2.77,4.1,14.31,1.0,27.0,28.0,24.0,38.0,26.333333333333332,28.0,6.5319726474217585,-1.0,-11.0,10,4,3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,15.000000000000002,0.8746197071393957,0.4848096202463371,39.0
42.448944,-76.498665,2,10.0,20.5,2.4,39159.37,32760.66,0.0,0.0,0.0,0.0,2.61,2.7,14.2,1.0,39.0,27.0,28.0,35.0,31.333333333333332,28.142857142857142,6.792853387410661,12.0,4.0,10,5,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,18.1,0.9743700647852352,-0.22495105434386503,42.0
42.448944,-76.498665,1,11.9,23.6,3.0,38998.04,33122.8,0.0,0.0,0.0,0.0,2.75,6.0,13.88,1.0,42.0,39.0,27.0,25.0,36.0,29.142857142857142,8.315218406202963,3.0,17.0,10,6,3,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,20.6,0.8480480961564261,-0.5299192642332048,49.0
42.448944,-76.498665,0,16.8,27.9,8.4,38836.57,32838.02,0.0,0.0,0.0,0.0,4.02,9.2,13.08,1.0,49.0,42.0,39.0,19.0,43.333333333333336,32.57142857142857,10.875923606099567,7.0,30.0,10,0,3,-0.8660254037844386,0.5000000000000001,0.0,1.0,19.5,0.777145961456971,-0.6293203910498373,49.0
42.448944,-76.498665,3,9.9,14.0,2.8,38352.8,17198.87,0.0,0.0,0.0,0.0,5.45,12.1,9.06,1.0,49.0,49.0,42.0,24.0,46.666666666666664,36.857142857142854,10.542431272854323,0.0,25.0,10,3,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,11.2,-0.7193398003386512,0.6946583704589973,28.0
42.448944,-76.498665,3,8.0,15.5,0.7,38192.22,25200.0,0.0,0.0,0.0,0.0,3.05,4.1,11.93,1.0,28.0,49.0,49.0,28.0,42.0,37.42857142857143,9.81252843489964,-21.0,0.0,10,4,3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,14.8,0.6691306063588585,-0.743144825477394,33.0
42.448944,-76.498665,3,10.5,12.5,5.9,38032.21,21600.0,0.0,0.0,0.0,0.0,5.97,12.3,9.14,1.0,33.0,28.0,49.0,27.0,36.666666666666664,38.142857142857146,9.172941575244927,5.0,6.0,10,5,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,6.6,-0.898794046299167,0.4383711467890774,31.0
